SiteName,Operator,starttime,timeofday,Value
Broadway_35th_St,nyccas,2025-08-09 10:00:00.000,10:00 AM,9.08
Broadway_35th_St,nyccas,2025-08-06 01:00:00.000,01:00 AM,21.61
Cross_Bronx_Expy,nyccas,2025-08-04 21:00:00.000,09:00 PM,28.44
Cross_Bronx_Expy,nyccas,2025-08-03 07:00:00.000,07:00 AM,9.64
Cross_Bronx_Expy,nyccas,2025-08-02 00:00:00.000,12:00 AM,17.57
Broadway_35th_St,nyccas,2025-08-03 15:00:00.000,03:00 PM,20.44
Cross_Bronx_Expy,nyccas,2025-08-05 03:00:00.000,03:00 AM,27.37
Cross_Bronx_Expy,nyccas,2025-08-03 13:00:00.000,01:00 PM,18.61
Broadway_35th_St,nyccas,2025-08-04 05:00:00.000,05:00 AM,12.14
Broadway_35th_St,nyccas,2025-08-05 02:00:00.000,02:00 AM,23.31
Cross_Bronx_Expy,nyccas,2025-08-05 05:00:00.000,05:00 AM,42.42
Cross_Bronx_Expy,nyccas,2025-08-04 04:00:00.000,04:00 AM,14.73
Cross_Bronx_Expy,nyccas,2025-08-02 02:00:00.000,02:00 AM,16.51
Broadway_35th_St,nyccas,2025-08-05 04:00:00.000,04:00 AM,27.47
Cross_Bronx_Expy,nyccas,2025-08-05 09:00:00.000,09:00 AM,45.97
Cross_Bronx_Expy,nyccas,2025-08-04 17:00:00.000,05:00 PM,31.74
Broadway_35th_St,nyccas,2025-08-04 09:00:00.000,09:00 AM,18.82
Broadway_35th_St,nyccas,2025-08-05 20:00:00.000,08:00 PM,25.91
Broadway_35th_St,nyccas,2025-08-06 06:00:00.000,06:00 AM,25.12
Cross_Bronx_Expy,nyccas,2025-08-04 16:00:00.000,04:00 PM,29.62
Broadway_35th_St,nyccas,2025-08-04 13:00:00.000,01:00 PM,27.84
Cross_Bronx_Expy,nyccas,2025-08-02 11:00:00.000,11:00 AM,7.87
Cross_Bronx_Expy,nyccas,2025-08-05 11:00:00.000,11:00 AM,49.04
Broadway_35th_St,nyccas,2025-08-04 17:00:00.000,05:00 PM,30.25
Cross_Bronx_Expy,nyccas,2025-08-02 04:00:00.000,04:00 AM,16.26
Cross_Bronx_Expy,nyccas,2025-08-02 12:00:00.000,12:00 PM,6.65
Cross_Bronx_Expy,nyccas,2025-08-02 19:00:00.000,07:00 PM,7.46
Cross_Bronx_Expy,nyccas,2025-08-05 15:00:00.000,03:00 PM,45.0
Cross_Bronx_Expy,nyccas,2025-08-05 01:00:00.000,01:00 AM,26.58
Broadway_35th_St,nyccas,2025-08-06 11:00:00.000,11:00 AM,40.08
Broadway_35th_St,nyccas,2025-08-06 07:00:00.000,07:00 AM,29.87
Broadway_35th_St,nyccas,2025-08-05 09:00:00.000,09:00 AM,43.59
Cross_Bronx_Expy,nyccas,2025-08-02 17:00:00.000,05:00 PM,6.98
Broadway_35th_St,nyccas,2025-08-06 19:00:00.000,07:00 PM,8.25
Broadway_35th_St,nyccas,2025-08-06 12:00:00.000,12:00 PM,40.22
Cross_Bronx_Expy,nyccas,2025-08-03 04:00:00.000,04:00 AM,7.85
Broadway_35th_St,nyccas,2025-08-06 23:00:00.000,11:00 PM,6.15
Cross_Bronx_Expy,nyccas,2025-08-03 09:00:00.000,09:00 AM,13.93
Cross_Bronx_Expy,nyccas,2025-08-03 16:00:00.000,04:00 PM,23.43
Broadway_35th_St,nyccas,2025-08-08 02:00:00.000,02:00 AM,4.82
Broadway_35th_St,nyccas,2025-08-07 00:00:00.000,12:00 AM,7.84
Broadway_35th_St,nyccas,2025-08-05 10:00:00.000,10:00 AM,46.41
Cross_Bronx_Expy,nyccas,2025-08-05 04:00:00.000,04:00 AM,37.41
Broadway_35th_St,nyccas,2025-08-08 03:00:00.000,03:00 AM,5.48
Broadway_35th_St,nyccas,2025-08-07 02:00:00.000,02:00 AM,7.49
Cross_Bronx_Expy,nyccas,2025-08-03 22:00:00.000,10:00 PM,11.88
Cross_Bronx_Expy,nyccas,2025-08-05 18:00:00.000,06:00 PM,35.68
Broadway_35th_St,nyccas,2025-08-08 07:00:00.000,07:00 AM,6.03
Broadway_35th_St,nyccas,2025-08-05 15:00:00.000,03:00 PM,42.31
Cross_Bronx_Expy,nyccas,2025-08-04 00:00:00.000,12:00 AM,13.12
Cross_Bronx_Expy,nyccas,2025-08-06 08:00:00.000,08:00 AM,34.88
Broadway_35th_St,nyccas,2025-08-08 20:00:00.000,08:00 PM,10.89
Broadway_35th_St,nyccas,2025-08-07 06:00:00.000,06:00 AM,11.64
Cross_Bronx_Expy,nyccas,2025-08-04 06:00:00.000,06:00 AM,14.87
Cross_Bronx_Expy,nyccas,2025-08-05 10:00:00.000,10:00 AM,47.95
Broadway_35th_St,nyccas,2025-08-09 03:00:00.000,03:00 AM,8.33
Broadway_35th_St,nyccas,2025-08-07 07:00:00.000,07:00 AM,25.45
Cross_Bronx_Expy,nyccas,2025-08-04 20:00:00.000,08:00 PM,27.42
Cross_Bronx_Expy,nyccas,2025-08-06 13:00:00.000,01:00 PM,23.16
Cross_Bronx_Expy,nyccas,2025-08-03 20:00:00.000,08:00 PM,11.99
Broadway_35th_St,nyccas,2025-08-07 11:00:00.000,11:00 AM,31.86
Cross_Bronx_Expy,nyccas,2025-08-04 23:00:00.000,11:00 PM,26.99
Cross_Bronx_Expy,nyccas,2025-08-06 20:00:00.000,08:00 PM,7.52
Broadway_35th_St,nyccas,2025-08-09 06:00:00.000,06:00 AM,9.17
Broadway_35th_St,nyccas,2025-08-07 14:00:00.000,02:00 PM,14.44
Cross_Bronx_Expy,nyccas,2025-08-05 17:00:00.000,05:00 PM,39.1
Cross_Bronx_Expy,nyccas,2025-08-07 01:00:00.000,01:00 AM,8.61
Cross_Bronx_Expy,nyccas,2025-08-02 16:00:00.000,04:00 PM,6.6
Broadway_35th_St,nyccas,2025-08-08 13:00:00.000,01:00 PM,9.19
Cross_Bronx_Expy,nyccas,2025-08-05 21:00:00.000,09:00 PM,28.28
Cross_Bronx_Expy,nyccas,2025-08-03 23:00:00.000,11:00 PM,11.99
Broadway_35th_St,nyccas,2025-08-05 17:00:00.000,05:00 PM,37.02
Cross_Bronx_Expy,nyccas,2025-08-05 07:00:00.000,07:00 AM,43.04
Cross_Bronx_Expy,nyccas,2025-08-05 14:00:00.000,02:00 PM,47.06
Cross_Bronx_Expy,nyccas,2025-08-07 10:00:00.000,10:00 AM,29.04
Broadway_35th_St,nyccas,2025-08-05 18:00:00.000,06:00 PM,35.82
Cross_Bronx_Expy,nyccas,2025-08-06 02:00:00.000,02:00 AM,22.57
Cross_Bronx_Expy,nyccas,2025-08-05 16:00:00.000,04:00 PM,41.83
Cross_Bronx_Expy,nyccas,2025-08-07 12:00:00.000,12:00 PM,23.95
Broadway_35th_St,nyccas,2025-08-05 22:00:00.000,10:00 PM,25.13
Cross_Bronx_Expy,nyccas,2025-08-06 03:00:00.000,03:00 AM,24.92
Cross_Bronx_Expy,nyccas,2025-08-05 22:00:00.000,10:00 PM,25.71
Cross_Bronx_Expy,nyccas,2025-08-04 01:00:00.000,01:00 AM,13.94
Broadway_35th_St,nyccas,2025-08-06 00:00:00.000,12:00 AM,21.89
Cross_Bronx_Expy,nyccas,2025-08-06 05:00:00.000,05:00 AM,25.51
Cross_Bronx_Expy,nyccas,2025-08-06 06:00:00.000,06:00 AM,29.58
Cross_Bronx_Expy,nyccas,2025-08-05 19:00:00.000,07:00 PM,31.39
Cross_Bronx_Expy,nyccas,2025-08-07 21:00:00.000,09:00 PM,6.95
Cross_Bronx_Expy,nyccas,2025-08-06 10:00:00.000,10:00 AM,28.8
Cross_Bronx_Expy,nyccas,2025-08-06 12:00:00.000,12:00 PM,26.34
Cross_Bronx_Expy,nyccas,2025-08-06 18:00:00.000,06:00 PM,6.31
Cross_Bronx_Expy,nyccas,2025-08-08 09:00:00.000,09:00 AM,5.94
Cross_Bronx_Expy,nyccas,2025-08-06 17:00:00.000,05:00 PM,6.39
Cross_Bronx_Expy,nyccas,2025-08-06 22:00:00.000,10:00 PM,7.1
Cross_Bronx_Expy,nyccas,2025-08-07 02:00:00.000,02:00 AM,8.89
Cross_Bronx_Expy,nyccas,2025-08-07 00:00:00.000,12:00 AM,8.96
Cross_Bronx_Expy,nyccas,2025-08-08 11:00:00.000,11:00 AM,6.56
Cross_Bronx_Expy,nyccas,2025-08-07 03:00:00.000,03:00 AM,8.27
Cross_Bronx_Expy,nyccas,2025-08-03 08:00:00.000,08:00 AM,10.3
Cross_Bronx_Expy,nyccas,2025-08-07 06:00:00.000,06:00 AM,13.75
Cross_Bronx_Expy,nyccas,2025-08-08 16:00:00.000,04:00 PM,7.04
Cross_Bronx_Expy,nyccas,2025-08-07 13:00:00.000,01:00 PM,21.7
Cross_Bronx_Expy,nyccas,2025-08-03 10:00:00.000,10:00 AM,15.68
Cross_Bronx_Expy,nyccas,2025-08-07 11:00:00.000,11:00 AM,25.82
Cross_Bronx_Expy,nyccas,2025-08-09 12:00:00.000,12:00 PM,7.72
Cross_Bronx_Expy,nyccas,2025-08-07 17:00:00.000,05:00 PM,8.8
Cross_Bronx_Expy,nyccas,2025-08-03 17:00:00.000,05:00 PM,14.84
Broadway_35th_St,nyccas,2025-08-06 13:00:00.000,01:00 PM,35.41
Cross_Bronx_Expy,nyccas,2025-08-07 20:00:00.000,08:00 PM,6.11
Cross_Bronx_Expy,nyccas,2025-08-07 09:00:00.000,09:00 AM,28.86
Broadway_35th_St,nyccas,2025-08-06 14:00:00.000,02:00 PM,31.07
Cross_Bronx_Expy,nyccas,2025-08-07 23:00:00.000,11:00 PM,5.44
Cross_Bronx_Expy,nyccas,2025-08-08 01:00:00.000,01:00 AM,4.99
Cross_Bronx_Expy,nyccas,2025-08-07 18:00:00.000,06:00 PM,6.09
Cross_Bronx_Expy,nyccas,2025-08-03 21:00:00.000,09:00 PM,12.24
Cross_Bronx_Expy,nyccas,2025-08-08 15:00:00.000,03:00 PM,6.88
Cross_Bronx_Expy,nyccas,2025-08-08 04:00:00.000,04:00 AM,5.94
Broadway_35th_St,nyccas,2025-08-09 01:00:00.000,01:00 AM,6.07
Cross_Bronx_Expy,nyccas,2025-08-04 03:00:00.000,03:00 AM,14.42
Cross_Bronx_Expy,nyccas,2025-08-08 21:00:00.000,09:00 PM,7.95
Cross_Bronx_Expy,nyccas,2025-08-09 14:00:00.000,02:00 PM,8.85
Broadway_35th_St,nyccas,2025-08-09 07:00:00.000,07:00 AM,7.83
Broadway_35th_St,nyccas,2025-08-07 01:00:00.000,01:00 AM,7.57
Cross_Bronx_Expy,nyccas,2025-08-04 05:00:00.000,05:00 AM,14.64
Cross_Bronx_Expy,nyccas,2025-08-09 09:00:00.000,09:00 AM,8.27
Broadway_35th_St,nyccas,2025-08-07 21:00:00.000,09:00 PM,6.11
Cross_Bronx_Expy,nyccas,2025-08-02 03:00:00.000,03:00 AM,16.14
Cross_Bronx_Expy,nyccas,2025-08-09 16:00:00.000,04:00 PM,8.85
Cross_Bronx_Expy,nyccas,2025-08-09 02:00:00.000,02:00 AM,7.73
Broadway_35th_St,nyccas,2025-08-08 05:00:00.000,05:00 AM,5.74
Cross_Bronx_Expy,nyccas,2025-08-02 05:00:00.000,05:00 AM,15.08
Cross_Bronx_Expy,nyccas,2025-08-04 07:00:00.000,07:00 AM,15.38
Cross_Bronx_Expy,nyccas,2025-08-09 11:00:00.000,11:00 AM,7.35
Cross_Bronx_Expy,nyccas,2025-08-08 03:00:00.000,03:00 AM,5.97
Cross_Bronx_Expy,nyccas,2025-08-04 18:00:00.000,06:00 PM,44.54
Cross_Bronx_Expy,nyccas,2025-08-04 11:00:00.000,11:00 AM,23.9
Cross_Bronx_Expy,nyccas,2025-08-09 04:00:00.000,04:00 AM,7.61
Cross_Bronx_Expy,nyccas,2025-08-08 20:00:00.000,08:00 PM,7.61
Cross_Bronx_Expy,nyccas,2025-08-05 00:00:00.000,12:00 AM,27.02
Cross_Bronx_Expy,nyccas,2025-08-04 14:00:00.000,02:00 PM,27.97
DEC_Avg,DEC,2025-08-01 15:00:00.000,03:00 PM,12.84
Cross_Bronx_Expy,nyccas,2025-08-08 22:00:00.000,10:00 PM,8.36
Cross_Bronx_Expy,nyccas,2025-08-02 09:00:00.000,09:00 AM,11.6
Cross_Bronx_Expy,nyccas,2025-08-05 08:00:00.000,08:00 AM,42.86
DEC_Avg,DEC,2025-08-01 16:00:00.000,04:00 PM,13.61
Cross_Bronx_Expy,nyccas,2025-08-09 01:00:00.000,01:00 AM,7.57
Cross_Bronx_Expy,nyccas,2025-08-02 22:00:00.000,10:00 PM,15.8
Cross_Bronx_Expy,nyccas,2025-08-05 12:00:00.000,12:00 PM,47.35
DEC_Avg,DEC,2025-08-01 20:00:00.000,08:00 PM,16.3
Cross_Bronx_Expy,nyccas,2025-08-03 00:00:00.000,12:00 AM,15.79
Cross_Bronx_Expy,nyccas,2025-08-05 13:00:00.000,01:00 PM,46.12
DEC_Avg,DEC,2025-08-02 11:00:00.000,11:00 AM,8.02
Cross_Bronx_Expy,nyccas,2025-08-09 06:00:00.000,06:00 AM,8.59
Cross_Bronx_Expy,nyccas,2025-08-03 03:00:00.000,03:00 AM,12.24
Cross_Bronx_Expy,nyccas,2025-08-05 20:00:00.000,08:00 PM,28.62
DEC_Avg,DEC,2025-08-01 17:00:00.000,05:00 PM,13.69
Cross_Bronx_Expy,nyccas,2025-08-03 05:00:00.000,05:00 AM,7.71
DEC_Avg,DEC,2025-08-01 14:00:00.000,02:00 PM,10.52
DEC_Avg,DEC,2025-08-02 19:00:00.000,07:00 PM,9.96
Cross_Bronx_Expy,nyccas,2025-08-09 07:00:00.000,07:00 AM,8.37
DEC_Avg,DEC,2025-08-01 18:00:00.000,06:00 PM,13.62
Broadway_35th_St,nyccas,2025-08-08 10:00:00.000,10:00 AM,7.14
Cross_Bronx_Expy,nyccas,2025-08-05 02:00:00.000,02:00 AM,27.26
DEC_Avg,DEC,2025-08-03 09:00:00.000,09:00 AM,11.23
Cross_Bronx_Expy,nyccas,2025-08-06 01:00:00.000,01:00 AM,22.14
Broadway_35th_St,nyccas,2025-08-08 16:00:00.000,04:00 PM,8.44
DEC_Avg,DEC,2025-08-02 07:00:00.000,07:00 AM,7.6
Cross_Bronx_Expy,nyccas,2025-08-06 23:00:00.000,11:00 PM,7.77
Broadway_35th_St,nyccas,2025-08-08 22:00:00.000,10:00 PM,9.24
Cross_Bronx_Expy,nyccas,2025-08-03 06:00:00.000,06:00 AM,8.91
DEC_Avg,DEC,2025-08-02 21:00:00.000,09:00 PM,12.3
DEC_Avg,DEC,2025-08-04 00:00:00.000,12:00 AM,10.68
DEC_Avg,DEC,2025-08-02 02:00:00.000,02:00 AM,17.38
Cross_Bronx_Expy,nyccas,2025-08-03 19:00:00.000,07:00 PM,11.46
Cross_Bronx_Expy,nyccas,2025-08-07 22:00:00.000,10:00 PM,5.93
DEC_Avg,DEC,2025-08-02 10:00:00.000,10:00 AM,10.7
DEC_Avg,DEC,2025-08-02 22:00:00.000,10:00 PM,12.11
Cross_Bronx_Expy,nyccas,2025-08-06 09:00:00.000,09:00 AM,32.2
Broadway_35th_St,nyccas,2025-08-09 05:00:00.000,05:00 AM,8.03
Cross_Bronx_Expy,nyccas,2025-08-08 00:00:00.000,12:00 AM,5.1
DEC_Avg,DEC,2025-08-03 07:00:00.000,07:00 AM,7.08
Cross_Bronx_Expy,nyccas,2025-08-06 15:00:00.000,03:00 PM,20.1
Broadway_35th_St,nyccas,2025-08-09 08:00:00.000,08:00 AM,9.08
DEC_Avg,DEC,2025-08-02 12:00:00.000,12:00 PM,5.83
DEC_Avg,DEC,2025-08-03 08:00:00.000,08:00 AM,8.64
Cross_Bronx_Expy,nyccas,2025-08-06 21:00:00.000,09:00 PM,6.81
Broadway_35th_St,nyccas,2025-08-09 14:00:00.000,02:00 PM,9.81
DEC_Avg,DEC,2025-08-01 21:00:00.000,09:00 PM,16.8
DEC_Avg,DEC,2025-08-03 13:00:00.000,01:00 PM,15.65
Cross_Bronx_Expy,nyccas,2025-08-07 16:00:00.000,04:00 PM,11.58
Broadway_35th_St,nyccas,2025-08-09 16:00:00.000,04:00 PM,10.68
Cross_Bronx_Expy,nyccas,2025-08-04 12:00:00.000,12:00 PM,25.93
DEC_Avg,DEC,2025-08-02 08:00:00.000,08:00 AM,9.09
Cross_Bronx_Expy,nyccas,2025-08-08 02:00:00.000,02:00 AM,4.87
Cross_Bronx_Expy,nyccas,2025-08-08 05:00:00.000,05:00 AM,6.4
DEC_Avg,DEC,2025-08-04 04:00:00.000,04:00 AM,12.55
DEC_Avg,DEC,2025-08-02 18:00:00.000,06:00 PM,8.41
Cross_Bronx_Expy,nyccas,2025-08-08 06:00:00.000,06:00 AM,6.95
Cross_Bronx_Expy,nyccas,2025-08-08 08:00:00.000,08:00 AM,7.01
Cross_Bronx_Expy,nyccas,2025-08-01 22:00:00.000,10:00 PM,18.22
Cross_Bronx_Expy,nyccas,2025-08-04 15:00:00.000,03:00 PM,28.29
Cross_Bronx_Expy,nyccas,2025-08-08 07:00:00.000,07:00 AM,5.94
Cross_Bronx_Expy,nyccas,2025-08-08 10:00:00.000,10:00 AM,6.31
DEC_Avg,DEC,2025-08-04 06:00:00.000,06:00 AM,15.37
Cross_Bronx_Expy,nyccas,2025-08-06 11:00:00.000,11:00 AM,27.06
Cross_Bronx_Expy,nyccas,2025-08-08 19:00:00.000,07:00 PM,7.2
Cross_Bronx_Expy,nyccas,2025-08-08 12:00:00.000,12:00 PM,6.62
Cross_Bronx_Expy,nyccas,2025-08-02 06:00:00.000,06:00 AM,10.19
Cross_Bronx_Expy,nyccas,2025-08-06 16:00:00.000,04:00 PM,16.02
DEC_Avg,DEC,2025-08-02 13:00:00.000,01:00 PM,4.83
Cross_Bronx_Expy,nyccas,2025-08-08 13:00:00.000,01:00 PM,6.38
DEC_Avg,DEC,2025-08-06 02:00:00.000,02:00 AM,17.41
Cross_Bronx_Expy,nyccas,2025-08-06 19:00:00.000,07:00 PM,6.78
DEC_Avg,DEC,2025-08-01 23:00:00.000,11:00 PM,17.67
Cross_Bronx_Expy,nyccas,2025-08-08 17:00:00.000,05:00 PM,6.92
Cross_Bronx_Expy,nyccas,2025-08-02 20:00:00.000,08:00 PM,13.6
Cross_Bronx_Expy,nyccas,2025-08-07 05:00:00.000,05:00 AM,8.29
DEC_Avg,DEC,2025-08-02 17:00:00.000,05:00 PM,8.17
Cross_Bronx_Expy,nyccas,2025-08-08 18:00:00.000,06:00 PM,7.41
DEC_Avg,DEC,2025-08-04 20:00:00.000,08:00 PM,25.1
Cross_Bronx_Expy,nyccas,2025-08-07 08:00:00.000,08:00 AM,31.33
DEC_Avg,DEC,2025-08-02 01:00:00.000,01:00 AM,17.36
Cross_Bronx_Expy,nyccas,2025-08-09 03:00:00.000,03:00 AM,7.65
DEC_Avg,DEC,2025-08-05 14:00:00.000,02:00 PM,38.74
DEC_Avg,DEC,2025-08-03 19:00:00.000,07:00 PM,9.99
DEC_Avg,DEC,2025-08-02 03:00:00.000,03:00 AM,15.8
Cross_Bronx_Expy,nyccas,2025-08-09 05:00:00.000,05:00 AM,8.5
DEC_Avg,DEC,2025-08-06 06:00:00.000,06:00 AM,21.92
DEC_Avg,DEC,2025-08-06 03:00:00.000,03:00 AM,19.09
Cross_Bronx_Expy,nyccas,2025-08-07 15:00:00.000,03:00 PM,15.4
DEC_Avg,DEC,2025-08-03 22:00:00.000,10:00 PM,9.63
Cross_Bronx_Expy,nyccas,2025-08-02 23:00:00.000,11:00 PM,15.92
DEC_Avg,DEC,2025-08-07 00:00:00.000,12:00 AM,6.45
DEC_Avg,DEC,2025-08-04 10:00:00.000,10:00 AM,18.02
DEC_Avg,DEC,2025-08-02 05:00:00.000,05:00 AM,13.21
Cross_Bronx_Expy,nyccas,2025-08-09 15:00:00.000,03:00 PM,7.72
DEC_Avg,DEC,2025-08-04 08:00:00.000,08:00 AM,17.0
DEC_Avg,DEC,2025-08-04 12:00:00.000,12:00 PM,23.1
DEC_Avg,DEC,2025-08-02 09:00:00.000,09:00 AM,10.55
DEC_Avg,DEC,2025-08-01 19:00:00.000,07:00 PM,14.34
DEC_Avg,DEC,2025-08-04 16:00:00.000,04:00 PM,27.53
DEC_Avg,DEC,2025-08-05 01:00:00.000,01:00 AM,23.78
DEC_Avg,DEC,2025-08-01 22:00:00.000,10:00 PM,16.85
DEC_Avg,DEC,2025-08-07 06:00:00.000,06:00 AM,10.1
Cross_Bronx_Expy,nyccas,2025-08-08 14:00:00.000,02:00 PM,6.49
DEC_Avg,DEC,2025-08-05 02:00:00.000,02:00 AM,24.39
DEC_Avg,DEC,2025-08-02 06:00:00.000,06:00 AM,9.78
Cross_Bronx_Expy,nyccas,2025-08-03 01:00:00.000,01:00 AM,16.65
Cross_Bronx_Expy,nyccas,2025-08-08 23:00:00.000,11:00 PM,8.19
DEC_Avg,DEC,2025-08-05 04:00:00.000,04:00 AM,28.11
DEC_Avg,DEC,2025-08-02 20:00:00.000,08:00 PM,11.5
DEC_Avg,DEC,2025-08-07 11:00:00.000,11:00 AM,22.85
DEC_Avg,DEC,2025-08-05 05:00:00.000,05:00 AM,30.85
DEC_Avg,DEC,2025-08-05 13:00:00.000,01:00 PM,39.79
DEC_Avg,DEC,2025-08-06 05:00:00.000,05:00 AM,18.68
DEC_Avg,DEC,2025-08-07 23:00:00.000,11:00 PM,3.46
DEC_Avg,DEC,2025-08-03 00:00:00.000,12:00 AM,12.25
Cross_Bronx_Expy,nyccas,2025-08-09 08:00:00.000,08:00 AM,8.27
DEC_Avg,DEC,2025-08-03 10:00:00.000,10:00 AM,15.85
Cross_Bronx_Expy,nyccas,2025-08-03 12:00:00.000,12:00 PM,16.88
DEC_Avg,DEC,2025-08-05 19:00:00.000,07:00 PM,23.91
Cross_Bronx_Expy,nyccas,2025-08-09 13:00:00.000,01:00 PM,8.56
DEC_Avg,DEC,2025-08-03 12:00:00.000,12:00 PM,12.84
Cross_Bronx_Expy,nyccas,2025-08-03 15:00:00.000,03:00 PM,23.03
DEC_Avg,DEC,2025-08-03 02:00:00.000,02:00 AM,13.6
DEC_Avg,DEC,2025-08-03 21:00:00.000,09:00 PM,10.17
DEC_Avg,DEC,2025-08-08 15:00:00.000,03:00 PM,5.15
DEC_Avg,DEC,2025-08-03 03:00:00.000,03:00 AM,13.57
DEC_Avg,DEC,2025-08-02 04:00:00.000,04:00 AM,14.4
DEC_Avg,DEC,2025-08-05 20:00:00.000,08:00 PM,22.68
DEC_Avg,DEC,2025-08-06 10:00:00.000,10:00 AM,30.11
Cross_Bronx_Expy,nyccas,2025-08-03 18:00:00.000,06:00 PM,13.03
DEC_Avg,DEC,2025-08-05 21:00:00.000,09:00 PM,22.81
DEC_Avg,DEC,2025-08-06 17:00:00.000,05:00 PM,5.3
DEC_Avg,DEC,2025-08-06 08:00:00.000,08:00 AM,28.92
DEC_Avg,DEC,2025-08-09 09:00:00.000,09:00 AM,6.52
Cross_Bronx_Expy,nyccas,2025-08-04 02:00:00.000,02:00 AM,14.58
DEC_Avg,DEC,2025-08-02 14:00:00.000,02:00 PM,5.01
DEC_Avg,DEC,2025-08-06 18:00:00.000,06:00 PM,4.3
Cross_Bronx_Expy,nyccas,2025-08-04 19:00:00.000,07:00 PM,27.95
DEC_Avg,DEC,2025-08-02 15:00:00.000,03:00 PM,6.57
DEC_Avg,DEC,2025-08-06 22:00:00.000,10:00 PM,4.5
DEC_Avg,DEC,2025-08-04 07:00:00.000,07:00 AM,16.13
DEC_Avg,DEC,2025-08-06 11:00:00.000,11:00 AM,34.54
DEC_Avg,DEC,2025-08-03 05:00:00.000,05:00 AM,9.82
DEC_Avg,DEC,2025-08-06 20:00:00.000,08:00 PM,5.25
DEC_Avg,DEC,2025-08-04 13:00:00.000,01:00 PM,25.24
Cross_Bronx_Expy,nyccas,2025-08-04 22:00:00.000,10:00 PM,26.33
DEC_Avg,DEC,2025-08-03 04:00:00.000,04:00 AM,11.52
DEC_Avg,DEC,2025-08-06 16:00:00.000,04:00 PM,8.77
DEC_Avg,DEC,2025-08-07 03:00:00.000,03:00 AM,5.9
DEC_Avg,DEC,2025-08-04 14:00:00.000,02:00 PM,25.86
DEC_Avg,DEC,2025-08-03 06:00:00.000,06:00 AM,9.03
DEC_Avg,DEC,2025-08-09 13:00:00.000,01:00 PM,7.19
Cross_Bronx_Expy,nyccas,2025-08-05 06:00:00.000,06:00 AM,45.85
DEC_Avg,DEC,2025-08-03 11:00:00.000,11:00 AM,15.38
DEC_Avg,DEC,2025-08-03 18:00:00.000,06:00 PM,11.43
DEC_Avg,DEC,2025-08-04 19:00:00.000,07:00 PM,26.66
DEC_Avg,DEC,2025-08-07 05:00:00.000,05:00 AM,7.26
DEC_Avg,DEC,2025-08-07 01:00:00.000,01:00 AM,6.03
Hamilton_Bridge,nyccas,2025-08-01 18:00:00.000,06:00 PM,15.31
DEC_Avg,DEC,2025-08-04 15:00:00.000,03:00 PM,26.92
DEC_Avg,DEC,2025-08-07 10:00:00.000,10:00 AM,28.0
DEC_Avg,DEC,2025-08-07 08:00:00.000,08:00 AM,26.76
DEC_Avg,DEC,2025-08-03 14:00:00.000,02:00 PM,17.2
DEC_Avg,DEC,2025-08-04 17:00:00.000,05:00 PM,27.07
DEC_Avg,DEC,2025-08-06 19:00:00.000,07:00 PM,4.16
Cross_Bronx_Expy,nyccas,2025-08-05 23:00:00.000,11:00 PM,23.13
DEC_Avg,DEC,2025-08-07 13:00:00.000,01:00 PM,16.32
Hamilton_Bridge,nyccas,2025-08-01 21:00:00.000,09:00 PM,18.24
DEC_Avg,DEC,2025-08-07 09:00:00.000,09:00 AM,28.39
DEC_Avg,DEC,2025-08-04 23:00:00.000,11:00 PM,23.53
DEC_Avg,DEC,2025-08-07 18:00:00.000,06:00 PM,4.33
DEC_Avg,DEC,2025-08-08 02:00:00.000,02:00 AM,3.72
Hamilton_Bridge,nyccas,2025-08-02 10:00:00.000,10:00 AM,7.59
DEC_Avg,DEC,2025-08-07 16:00:00.000,04:00 PM,5.71
DEC_Avg,DEC,2025-08-08 07:00:00.000,07:00 AM,4.99
Cross_Bronx_Expy,nyccas,2025-08-06 00:00:00.000,12:00 AM,23.64
DEC_Avg,DEC,2025-08-03 15:00:00.000,03:00 PM,17.2
DEC_Avg,DEC,2025-08-05 07:00:00.000,07:00 AM,36.93
DEC_Avg,DEC,2025-08-08 19:00:00.000,07:00 PM,5.03
DEC_Avg,DEC,2025-08-04 22:00:00.000,10:00 PM,23.59
Hamilton_Bridge,nyccas,2025-08-02 13:00:00.000,01:00 PM,5.84
DEC_Avg,DEC,2025-08-08 03:00:00.000,03:00 AM,3.97
DEC_Avg,DEC,2025-08-05 03:00:00.000,03:00 AM,25.67
Hamilton_Bridge,nyccas,2025-08-03 02:00:00.000,02:00 AM,13.95
DEC_Avg,DEC,2025-08-08 13:00:00.000,01:00 PM,5.24
DEC_Avg,DEC,2025-08-05 17:00:00.000,05:00 PM,32.2
DEC_Avg,DEC,2025-08-07 20:00:00.000,08:00 PM,3.5
DEC_Avg,DEC,2025-08-09 10:00:00.000,10:00 AM,6.54
DEC_Avg,DEC,2025-08-08 18:00:00.000,06:00 PM,4.91
Cross_Bronx_Expy,nyccas,2025-08-06 04:00:00.000,04:00 AM,31.69
DEC_Avg,DEC,2025-08-09 11:00:00.000,11:00 AM,6.65
DEC_Avg,DEC,2025-08-05 06:00:00.000,06:00 AM,34.9
DEC_Avg,DEC,2025-08-03 20:00:00.000,08:00 PM,10.04
Cross_Bronx_Expy,nyccas,2025-08-06 07:00:00.000,07:00 AM,31.05
DEC_Avg,DEC,2025-08-08 01:00:00.000,01:00 AM,4.04
